df_stat,crit_value_1pct,crit_value_5pct,crit_value_10pct,half_life,time_resolution,start_date,end_date,length
-2.7472692881911587,-3.43,-2.86,-2.57,420.9645283045669,900,2017-07-08,2017-08-31,-54
-2.3094957923444492,-3.43,-2.86,-2.57,117.99537088494796,900,2017-07-14,2017-08-08,-25
-2.420673863760079,-3.75,-3,-2.63,0.8422485135038297,86400,2017-02-05,2017-02-12,-7
-1.9527390484040126,-3.75,-3,-2.63,-85.73955169055938,86400,2017-06-01,2017-06-22,-21
-2.317084174611164,-3.43,-2.86,-2.57,58.05336873226038,14400,2017-03-23,2017-08-05,-135
-3.2726359967375975,-3.43,-2.86,-2.57,179.69609776358246,900,2017-05-18,2017-07-04,-47
-3.144740011765535,-3.43,-2.86,-2.57,139.45245793798384,300,2017-03-10,2017-03-23,-13
-2.6781433572959057,-3.43,-2.86,-2.57,2436.4565615432857,300,2017-02-07,2017-08-29,-203
-3.149807333068774,-3.43,-2.86,-2.57,1695.0002605510565,300,2017-02-12,2017-08-23,-192
-1.8941223070262059,-3.75,-3,-2.63,1.5696874575577047,14400,2017-09-21,2017-09-24,-3
-1.9098481025089151,-3.75,-3,-2.63,1.1298577698268566,14400,2017-09-15,2017-09-18,-3
-2.4711560046665473,-3.43,-2.86,-2.57,540.1937414632598,900,2017-02-12,2017-04-19,-66
-3.306573820822536,-3.43,-2.86,-2.57,360.8676594034907,300,2017-08-17,2017-09-19,-33
-1.6711783431859282,-3.43,-2.86,-2.57,121.76794513702983,14400,2017-01-29,2017-05-21,-112
-2.927600032275172,-3.43,-2.86,-2.57,68.252970981344,7200,2017-03-27,2017-07-07,-102
-3.0092281290725342,-3.43,-2.86,-2.57,893.2013438705841,300,2017-07-05,2017-09-07,-64
-1.7477756483409175,-3.75,-3,-2.63,0.7435894251421242,86400,2017-09-08,2017-09-14,-6
-3.4895207623339655,-3.43,-2.86,-2.57,30.653775202256657,300,2017-05-09,2017-05-13,-4
-2.176740267075598,-3.46,-2.88,-2.57,15.054616727877018,86400,2017-01-26,2017-07-14,-169
NaN,-3.75,-3,-2.63,0.45920966783866446,86400,2017-07-26,2017-07-30,-4
-3.2463316869464554,-3.43,-2.86,-2.57,23.594186819581296,1800,2017-08-29,2017-09-09,-11
-2.1831858069098664,-3.46,-2.88,-2.57,20.893570998730837,14400,2017-08-08,2017-08-25,-17
-2.806341890460097,-3.43,-2.86,-2.57,1066.4758726514451,300,2017-07-01,2017-09-03,-64
-2.772055933731485,-3.43,-2.86,-2.57,1365.2671196785293,300,2017-02-26,2017-05-03,-66
-2.8520516649156953,-3.43,-2.86,-2.57,180.30648321153845,900,2017-08-28,2017-10-04,-37
-2.449700019304528,-3.51,-2.89,-2.58,8.10545071375834,86400,2017-07-02,2017-10-04,-94
-1.9399878442105234,-3.58,-2.93,-2.6,6.699269365172888,86400,2017-08-04,2017-09-20,-47
-2.0728492485644785,-3.43,-2.86,-2.57,75.0773743452282,7200,2017-04-13,2017-08-25,-134
-2.476069345642439,-3.43,-2.86,-2.57,549.1466241637954,1800,2017-03-09,2017-09-21,-196
-2.6772076022482016,-3.43,-2.86,-2.57,466.8474273948614,1800,2017-01-25,2017-08-21,-208
-2.717730395100545,-3.43,-2.86,-2.57,200.19627999478143,1800,2017-05-11,2017-07-29,-79
-4.030610419658141,-3.43,-2.86,-2.57,28.13637265214573,900,2017-08-31,2017-09-12,-12
-2.4572048890976332,-3.44,-2.87,-2.57,21.401265019862247,14400,2017-08-12,2017-09-25,-44
-3.88635977445516,-3.43,-2.86,-2.57,29.859510787490375,900,2017-06-17,2017-07-01,-14
-1.9489323820781235,-3.44,-2.87,-2.57,31.75582416491195,14400,2017-01-20,2017-03-10,-49
-1.6059515237442719,-3.46,-2.88,-2.57,-83.14998719975316,86400,2017-04-04,2017-09-02,-151
-2.499897217122904,-3.43,-2.86,-2.57,19.3484650393347,7200,2017-04-22,2017-06-14,-53
-2.3636077249062883,-3.43,-2.86,-2.57,196.7275130931878,1800,2017-01-08,2017-05-07,-119
-3.748821152375594,-3.43,-2.86,-2.57,599.522493450486,300,2017-03-28,2017-06-15,-79
-2.923480074999536,-3.43,-2.86,-2.57,108.66434645997377,300,2017-09-23,2017-10-02,-9
-3.234417362186376,-3.43,-2.86,-2.57,574.1991277184136,900,2017-01-09,2017-07-15,-187
-2.057300287644284,-3.44,-2.87,-2.57,40.020920497823724,7200,2017-03-23,2017-04-28,-36
NaN,-3.75,-3,-2.63,0.41280929826502955,86400,2017-07-08,2017-07-11,-3
-1.7829384135035313,-3.46,-2.88,-2.57,20.91180113592573,86400,2017-02-04,2017-09-23,-231
-2.2926554657839446,-3.46,-2.88,-2.57,11.64888915952974,7200,2017-09-16,2017-09-25,-9
-2.51136403075242,-3.43,-2.86,-2.57,2221.4889675396985,300,2017-04-19,2017-08-28,-131
-2.584643034376654,-3.46,-2.88,-2.57,13.458197306776185,7200,2017-09-08,2017-09-21,-13
-2.7444196494328703,-3.43,-2.86,-2.57,86.66821075414687,7200,2017-03-05,2017-07-03,-120
-3.9172686908477212,-3.43,-2.86,-2.57,593.7209264276548,300,2017-03-16,2017-05-28,-73
-1.4788773742057535,-3.51,-2.89,-2.58,21.702458753302786,86400,2017-06-05,2017-08-25,-81
-1.989554448691656,-3.51,-2.89,-2.58,10.594465482414192,86400,2017-04-18,2017-07-08,-81
-2.3893281833818816,-3.44,-2.87,-2.57,21.7069495421489,7200,2017-09-13,2017-10-06,-23
-1.5280109048163204,-3.51,-2.89,-2.58,-1.9345590423819876,86400,2017-02-24,2017-04-23,-58
-2.7966906961507796,-3.43,-2.86,-2.57,160.93122658507409,900,2017-06-19,2017-07-23,-34
-2.398001123266637,-3.43,-2.86,-2.57,122.53044243535325,1800,2017-01-25,2017-05-05,-100
-2.8871468556637154,-3.44,-2.87,-2.57,13.874586756975821,900,2017-09-30,2017-10-03,-3
-1.8205706766347902,-3.43,-2.86,-2.57,39.23254528450866,14400,2017-04-28,2017-08-24,-118
-1.6660667015482618,-3.44,-2.87,-2.57,-85.31633889469036,14400,2017-05-31,2017-08-20,-81
-2.8932857352040533,-3.43,-2.86,-2.57,181.80217595773036,1800,2017-04-18,2017-06-22,-65
-2.3737098129166694,-3.43,-2.86,-2.57,313.1218065773847,1800,2017-01-31,2017-04-23,-82
-2.137146563188849,-3.43,-2.86,-2.57,80.46367478581948,14400,2017-04-22,2017-09-29,-160
-2.000518622368475,-3.43,-2.86,-2.57,214.67329943315792,7200,2017-02-21,2017-09-06,-197
-2.7840642523269716,-3.43,-2.86,-2.57,1813.2779971069692,300,2017-05-31,2017-10-01,-123
-1.9068957238535853,-3.46,-2.88,-2.57,10.638614595474543,14400,2017-07-12,2017-08-07,-26
-3.039911494482374,-3.43,-2.86,-2.57,299.94188296698366,900,2017-05-06,2017-07-18,-73
-1.9296104020431388,-3.75,-3,-2.63,3.1493604491694294,86400,2017-08-18,2017-08-31,-13
-3.7425109198362856,-3.43,-2.86,-2.57,1051.643558641225,300,2017-03-27,2017-07-31,-126
-1.8481178183767155,-3.58,-2.93,-2.6,33.78253237742514,86400,2017-03-19,2017-04-28,-40
-2.1987191459777606,-3.46,-2.88,-2.57,14.193443941078746,7200,2017-09-12,2017-09-24,-12
-2.791541616581227,-3.43,-2.86,-2.57,223.05880479391112,1800,2017-05-02,2017-08-04,-94
-2.597983285176259,-3.43,-2.86,-2.57,735.2798095454428,900,2017-05-27,2017-10-03,-129
-2.5692501460441397,-3.43,-2.86,-2.57,467.81433559859573,1800,2017-04-28,2017-10-03,-158
-2.633942437414266,-3.46,-2.88,-2.57,12.422480506009205,1800,2017-06-17,2017-06-22,-5
-2.1217667499591757,-3.75,-3,-2.63,6.196773471838612,86400,2017-05-11,2017-05-25,-14
-2.0271207639373747,-3.46,-2.88,-2.57,17.971600647274272,14400,2017-04-12,2017-05-07,-25
-2.5477646049955283,-3.43,-2.86,-2.57,868.2348798527565,900,2017-04-10,2017-09-29,-172
-3.0637352799596886,-3.43,-2.86,-2.57,24.132806038950427,1800,2017-09-07,2017-09-20,-13
-3.0074336272271927,-3.43,-2.86,-2.57,383.1338007346986,900,2017-03-07,2017-06-01,-86
-2.446102885652301,-3.43,-2.86,-2.57,986.3938772532697,900,2017-01-21,2017-09-04,-226
-2.584106357397173,-3.43,-2.86,-2.57,352.61145679547684,900,2017-07-15,2017-08-26,-42
-2.538942074793151,-3.43,-2.86,-2.57,44.91684605091785,7200,2017-04-22,2017-06-17,-56
-1.4537020707719197,-3.51,-2.89,-2.58,21.31425160420779,86400,2017-01-29,2017-05-07,-98
-2.5558134792581346,-3.46,-2.88,-2.57,10.1435355517873,1800,2017-09-30,2017-10-03,-3
-2.1596690941966696,-3.43,-2.86,-2.57,41.04369636677723,14400,2017-03-03,2017-06-11,-100
-2.937709787028177,-3.43,-2.86,-2.57,66.30677387814261,1800,2017-03-17,2017-04-11,-25
-3.169394510523162,-3.43,-2.86,-2.57,2386.530464605864,300,2017-01-02,2017-09-28,-269
-2.974575795726444,-3.43,-2.86,-2.57,116.45729260511071,900,2017-08-23,2017-09-20,-28
-2.3054304268135506,-3.43,-2.86,-2.57,81.50809293694626,7200,2017-07-04,2017-08-31,-58
-2.73858392846228,-3.43,-2.86,-2.57,45.926407788571765,900,2017-09-26,2017-10-04,-8
-1.9345335011752913,-3.46,-2.88,-2.57,-3.1593885788241343,86400,2017-03-25,2017-08-16,-144
-3.0948464178086117,-3.43,-2.86,-2.57,1470.0743959198712,300,2017-01-05,2017-04-14,-99
-2.683519481509272,-3.43,-2.86,-2.57,713.7035929527369,900,2017-01-14,2017-04-14,-90
-2.473659588058297,-3.43,-2.86,-2.57,547.7785999831627,1800,2017-03-01,2017-09-16,-199
-2.821540238996293,-3.43,-2.86,-2.57,58.94291183062551,7200,2017-04-05,2017-07-01,-87
-2.6511532754926734,-3.44,-2.87,-2.57,15.047070604629122,7200,2017-05-11,2017-06-02,-22
-2.2623210547729316,-3.43,-2.86,-2.57,643.7949751321411,1800,2017-05-08,2017-09-07,-122
-1.8392019929575394,-3.51,-2.89,-2.58,1.799085336775076,86400,2017-01-08,2017-03-06,-57
-2.2697230328582285,-3.43,-2.86,-2.57,157.59942329800808,7200,2017-04-15,2017-10-03,-171
-3.1947796820484955,-3.43,-2.86,-2.57,1931.778766412772,300,2017-01-20,2017-05-23,-123
-2.5827101518648488,-3.43,-2.86,-2.57,-24.202195143340813,900,2017-07-17,2017-08-28,-42
-1.6875022078342716,-3.58,-2.93,-2.6,6.256297256380122,86400,2017-07-19,2017-08-15,-27
-2.3976996724325077,-3.43,-2.86,-2.57,43.90478480248689,14400,2017-01-17,2017-05-29,-132
-2.369784903093901,-3.43,-2.86,-2.57,936.5406982068602,900,2017-05-08,2017-09-08,-123
-1.4307145708886433,-3.58,-2.93,-2.6,4.688870392558309,86400,2017-09-01,2017-10-05,-34
-3.195379464882429,-3.43,-2.86,-2.57,823.8852172398566,300,2017-05-26,2017-08-02,-68
-3.596255815557283,-3.43,-2.86,-2.57,13.20865914355459,900,2017-09-04,2017-09-10,-6
-2.66592105609353,-3.43,-2.86,-2.57,36.71148060213656,1800,2017-03-05,2017-03-21,-16
-2.5816695840848416,-3.43,-2.86,-2.57,74.03731236647918,7200,2017-04-09,2017-07-13,-95
-1.782198725399795,-3.44,-2.87,-2.57,4.7376543113707275,7200,2017-07-24,2017-08-23,-30
-2.033983472684135,-3.46,-2.88,-2.57,15.529935015314217,86400,2017-02-18,2017-08-04,-167
-1.5248411574074616,-3.43,-2.86,-2.57,257.90537010201956,14400,2017-05-24,2017-08-27,-95
-4.078331299460523,-3.43,-2.86,-2.57,763.1751573951827,300,2017-03-29,2017-06-28,-91
-2.174085976430834,-3.43,-2.86,-2.57,200.8898170206592,7200,2017-01-16,2017-09-26,-253
-2.377121939818224,-3.44,-2.87,-2.57,72.25889560209428,7200,2017-03-14,2017-04-23,-40
-1.9685374339149968,-3.43,-2.86,-2.57,123.71936694424927,1800,2017-07-23,2017-08-27,-35
-2.844001150485146,-3.43,-2.86,-2.57,151.51118274440992,1800,2017-04-30,2017-06-22,-53
-1.7528583159338573,-3.43,-2.86,-2.57,-87.72341501019886,7200,2017-05-02,2017-08-29,-119
-3.6629477959888708,-3.43,-2.86,-2.57,398.3127289341916,300,2017-05-24,2017-07-02,-39
-2.868525941760486,-3.43,-2.86,-2.57,377.43110058307224,1800,2017-01-31,2017-08-10,-191
-2.8211960027561442,-3.43,-2.86,-2.57,619.0980567215657,300,2017-06-14,2017-08-15,-62
-2.5358456647291314,-3.43,-2.86,-2.57,227.67877359415152,900,2017-08-07,2017-09-06,-30
-2.5695871764616105,-3.43,-2.86,-2.57,56.23044063144075,1800,2017-01-16,2017-02-04,-19
-2.580862973577459,-3.46,-2.88,-2.57,11.605758275062222,7200,2017-05-26,2017-06-12,-17
-2.534103617648138,-3.43,-2.86,-2.57,187.63320868615935,900,2017-05-07,2017-08-17,-102
-1.8424334891861158,-3.46,-2.88,-2.57,15.982260003900281,14400,2017-03-20,2017-04-29,-40
-2.271192434830697,-3.43,-2.86,-2.57,1523.167360496832,300,2017-04-26,2017-08-27,-123
-1.8928234717743766,-3.43,-2.86,-2.57,56.37378053656181,7200,2017-06-08,2017-08-15,-68
-1.8032863784370647,-3.46,-2.88,-2.57,17.29412039637008,86400,2017-01-30,2017-08-14,-196
-2.722693511043078,-3.44,-2.87,-2.57,23.05247533216177,7200,2017-03-18,2017-04-08,-21
-2.8938830977273606,-3.46,-2.88,-2.57,6.833849351075852,1800,2017-09-18,2017-09-21,-3
-2.97632641419657,-3.43,-2.86,-2.57,2186.233055748511,300,2017-01-15,2017-09-04,-232
-1.9940057549551296,-3.43,-2.86,-2.57,-265.59924606294095,7200,2017-01-12,2017-04-30,-108
-2.1664213739464584,-3.43,-2.86,-2.57,56.79670946378337,14400,2017-04-10,2017-08-07,-119
-1.6081607859048241,-3.51,-2.89,-2.58,3.7111918920834177,86400,2017-06-08,2017-09-01,-85
-3.054254749020496,-3.43,-2.86,-2.57,279.7967944735748,1800,2017-01-28,2017-05-28,-120
-3.0968641524759053,-3.43,-2.86,-2.57,264.851490749251,900,2017-04-16,2017-06-05,-50
-2.1903024886732134,-3.51,-2.89,-2.58,7.4097262460794955,86400,2017-05-05,2017-07-12,-68
-2.1126145458010925,-3.51,-2.89,-2.58,4.66590891417479,14400,2017-07-06,2017-07-19,-13
-1.9372271543299595,-3.51,-2.89,-2.58,8.786474068578055,86400,2017-01-26,2017-04-08,-72
-2.9324571692218284,-3.43,-2.86,-2.57,295.99515621909063,1800,2017-03-04,2017-07-12,-130
-2.3969165503074588,-3.43,-2.86,-2.57,481.0240941473762,1800,2017-05-06,2017-09-13,-130
-2.416264601670204,-3.43,-2.86,-2.57,132.61279270956754,7200,2017-02-06,2017-08-12,-187
-1.9956014479172812,-3.43,-2.86,-2.57,19.886093291129878,7200,2017-02-21,2017-05-11,-79
-2.647848834611419,-3.43,-2.86,-2.57,400.2310953980536,1800,2017-03-20,2017-08-22,-155
-2.4354449469143646,-3.43,-2.86,-2.57,202.25279078866797,1800,2017-06-03,2017-08-05,-63
-2.1754166887220348,-3.46,-2.88,-2.57,12.034200298116508,86400,2017-03-26,2017-08-04,-131
-1.9023871030642587,-3.43,-2.86,-2.57,-742.5789323879009,7200,2017-02-12,2017-04-30,-77
-2.3336210720061517,-3.43,-2.86,-2.57,25.141685680785685,1800,2017-06-24,2017-08-12,-49
-1.8207457489219736,-3.43,-2.86,-2.57,113.41623648787909,7200,2017-06-11,2017-08-30,-80
-2.3924471993568566,-3.43,-2.86,-2.57,51.8053603217098,14400,2017-02-26,2017-06-28,-122
-2.456821790548627,-3.43,-2.86,-2.57,143.8428719364091,7200,2017-01-12,2017-08-22,-222
-3.228799190099001,-3.43,-2.86,-2.57,218.449518952031,1800,2017-03-24,2017-07-01,-99
-2.428436017548458,-3.43,-2.86,-2.57,499.00792883750347,1800,2017-01-31,2017-04-19,-78
-2.710549460292506,-3.43,-2.86,-2.57,91.37872509730205,900,2017-04-01,2017-04-20,-19
-3.0724350872284774,-3.43,-2.86,-2.57,501.871956333869,900,2017-02-14,2017-06-26,-132
-2.5141217996488465,-3.43,-2.86,-2.57,829.4646398129214,900,2017-04-25,2017-09-21,-149
-2.8021836776720357,-3.43,-2.86,-2.57,51.598599452001174,900,2017-06-13,2017-06-23,-10
-2.413136606433714,-3.44,-2.87,-2.57,27.367566040921652,14400,2017-05-23,2017-07-18,-56
-1.9663202252912497,-3.46,-2.88,-2.57,11.364322562889441,86400,2017-05-22,2017-09-08,-109
-2.0515640615253625,-3.43,-2.86,-2.57,121.99747184957577,7200,2017-05-31,2017-09-18,-110
-1.9763258751092334,-3.75,-3,-2.63,4.761225726782448,14400,2017-09-30,2017-10-04,-4
-2.6688897013501,-3.43,-2.86,-2.57,359.96629376395225,900,2017-07-20,2017-09-23,-65
-2.920637813642616,-3.43,-2.86,-2.57,252.491128869043,300,2017-08-19,2017-09-03,-15
-2.5966790593132107,-3.43,-2.86,-2.57,69.83566959422728,900,2017-09-24,2017-10-05,-11
-2.7698446518714612,-3.43,-2.86,-2.57,75.05913891601828,900,2017-09-09,2017-09-23,-14
-2.5846751103577623,-3.44,-2.87,-2.57,16.11258546242642,14400,2017-02-05,2017-03-25,-48
-2.9397459617111275,-3.43,-2.86,-2.57,1399.7165976589104,300,2017-01-24,2017-04-05,-71
-2.449453202627517,-3.43,-2.86,-2.57,1305.3850765093955,1800,2017-06-09,2017-08-19,-71
-2.1655200304644953,-3.44,-2.87,-2.57,34.42196883740401,14400,2017-07-23,2017-09-27,-66
-2.5467908179714733,-3.43,-2.86,-2.57,391.98194282497764,1800,2017-01-13,2017-05-13,-120
-2.8831087223452205,-3.43,-2.86,-2.57,92.87945372044041,900,2017-04-27,2017-05-13,-16
-2.211767913558265,-3.46,-2.88,-2.57,14.775030662879457,86400,2017-01-18,2017-07-04,-167
-1.9008275960410945,-3.43,-2.86,-2.57,11.135983697669227,7200,2017-01-15,2017-04-26,-101
-2.159509662479254,-3.46,-2.88,-2.57,11.406358485172081,7200,2017-09-11,2017-09-28,-17
-1.9710520089364598,-3.43,-2.86,-2.57,-37.734370341901204,7200,2017-06-23,2017-08-20,-58
-2.458942863364819,-3.43,-2.86,-2.57,750.8698045987253,900,2017-06-02,2017-09-27,-117
-2.2332287199279475,-3.58,-2.93,-2.6,3.0314624556272713,86400,2017-06-18,2017-07-18,-30
-2.469555470377495,-3.43,-2.86,-2.57,61.08713659069659,900,2017-07-13,2017-07-27,-14
-2.5509052158977816,-3.43,-2.86,-2.57,84.60388109933972,1800,2017-06-04,2017-06-25,-21
-1.9153386703910324,-3.46,-2.88,-2.57,-18.13358900440138,14400,2017-02-28,2017-04-08,-39
-2.2709587259505355,-3.43,-2.86,-2.57,987.8776577218833,900,2017-04-25,2017-09-03,-131
-1.8710276844140585,-3.43,-2.86,-2.57,108.2357232764822,14400,2017-03-26,2017-09-03,-161
-1.9711971584086887,-3.44,-2.87,-2.57,101.93706725148103,14400,2017-02-09,2017-04-13,-63
-1.835760834487729,-3.43,-2.86,-2.57,-482.9384479007077,7200,2017-04-20,2017-09-01,-134
-3.2467324796680637,-3.43,-2.86,-2.57,27.066862316239092,900,2017-09-27,2017-10-05,-8
-2.6414110509018345,-3.43,-2.86,-2.57,2131.679616286088,300,2017-05-13,2017-09-04,-114
-3.772059655349369,-3.43,-2.86,-2.57,1299.407049231929,300,2017-02-04,2017-07-09,-155
-3.640244324804219,-3.43,-2.86,-2.57,701.8746660149238,300,2017-04-30,2017-07-05,-66
-2.399580239844343,-3.43,-2.86,-2.57,601.9225925360116,1800,2017-01-24,2017-09-11,-230
-3.3252845997882323,-3.43,-2.86,-2.57,328.31731985417343,900,2017-04-02,2017-06-05,-64
-2.489772934092391,-3.46,-2.88,-2.57,9.586415723741796,14400,2017-03-24,2017-04-12,-19
-1.8383280526856456,-3.51,-2.89,-2.58,17.187652744662202,7200,2017-08-28,2017-09-02,-5
-2.5958635675823603,-3.43,-2.86,-2.57,348.6543810756521,1800,2017-06-15,2017-09-24,-101
-2.681253432289195,-3.44,-2.87,-2.57,20.064650110393433,1800,2017-09-23,2017-09-30,-7
-1.78202193468661,-3.43,-2.86,-2.57,471.9648904267135,1800,2017-06-04,2017-08-26,-83
-3.0288262177238496,-3.43,-2.86,-2.57,341.21273560439613,300,2017-09-04,2017-10-03,-29
-3.4200030761820472,-3.43,-2.86,-2.57,27.660451581651273,300,2017-09-30,2017-10-03,-3
-2.064790098928508,-3.51,-2.89,-2.58,6.754439331983938,86400,2017-07-24,2017-09-30,-68
-1.9325094650689956,-3.43,-2.86,-2.57,174.18477903461388,1800,2017-04-29,2017-08-29,-122
-2.7638543530404824,-3.43,-2.86,-2.57,55.23782475684157,900,2017-09-25,2017-10-05,-10
-2.151790955976124,-3.46,-2.88,-2.57,15.290676759800503,86400,2017-01-19,2017-07-25,-187
-2.2097859656546177,-3.43,-2.86,-2.57,118.8956966295084,1800,2017-02-26,2017-04-19,-52
-1.372556630614024,-3.46,-2.88,-2.57,31.65518833292111,86400,2017-04-15,2017-08-27,-134
-2.0593981810474085,-3.43,-2.86,-2.57,68.84627432019239,14400,2017-05-26,2017-09-27,-124
-2.5563175478153166,-3.43,-2.86,-2.57,83.87612905398484,900,2017-07-02,2017-07-13,-11
-2.942953719837489,-3.43,-2.86,-2.57,509.8217514666888,900,2017-03-22,2017-08-04,-135
-2.8514209482413047,-3.43,-2.86,-2.57,120.67912600910992,1800,2017-03-23,2017-05-12,-50
-2.1070279456574847,-3.46,-2.88,-2.57,8.007617736668516,14400,2017-08-15,2017-09-02,-18
-2.546722247858851,-3.43,-2.86,-2.57,386.52596878285254,900,2017-01-08,2017-02-27,-50
-2.100466984545553,-3.43,-2.86,-2.57,65.04376879547414,1800,2017-04-10,2017-04-30,-20
-2.7468618424500257,-3.46,-2.88,-2.57,8.38839952843238,14400,2017-05-24,2017-06-12,-19
-2.8658052820214355,-3.43,-2.86,-2.57,290.0173775205778,900,2017-05-25,2017-07-24,-60
-3.195942944137273,-3.43,-2.86,-2.57,446.7600560436955,300,2017-02-16,2017-03-18,-30
-2.0946793758756495,-3.46,-2.88,-2.57,19.391343538200406,7200,2017-04-20,2017-05-07,-17
-3.9152447931284673,-3.43,-2.86,-2.57,1220.293175666231,300,2017-01-02,2017-05-30,-148
-2.2625292733904008,-3.44,-2.87,-2.57,24.637532679805204,7200,2017-08-17,2017-09-08,-22
-2.0721206677882265,-3.51,-2.89,-2.58,9.75834412984542,86400,2017-04-15,2017-07-22,-98
-2.032747387395331,-3.46,-2.88,-2.57,5.515534645952201,14400,2017-09-02,2017-09-23,-21
-2.394296891726704,-3.43,-2.86,-2.57,65.05472316705571,14400,2017-01-11,2017-07-09,-179
-3.400683901331477,-3.43,-2.86,-2.57,-3093.521156006335,300,2017-02-24,2017-06-14,-110
-2.335675002112585,-3.43,-2.86,-2.57,51.41582644292723,900,2017-08-28,2017-09-03,-6
-2.3255151934836658,-3.44,-2.87,-2.57,35.12316895733491,900,2017-05-28,2017-06-01,-4
-2.8791581877060652,-3.43,-2.86,-2.57,1765.6274519071924,300,2017-01-09,2017-04-30,-111
-3.4895255515875188,-3.43,-2.86,-2.57,1426.6191748494216,300,2017-03-01,2017-08-08,-160
-2.8021023990851055,-3.43,-2.86,-2.57,230.05707255819516,300,2017-09-17,2017-10-04,-17
-2.1099751325048066,-3.58,-2.93,-2.6,5.28139206459699,86400,2017-04-13,2017-05-26,-43
-1.8938051875704136,-3.75,-3,-2.63,3.137800148556056,86400,2017-09-15,2017-10-04,-19
-2.146445126361499,-3.46,-2.88,-2.57,6.340745485083258,14400,2017-03-19,2017-04-07,-19
-2.4412300873219133,-3.43,-2.86,-2.57,706.4338842297869,900,2017-02-13,2017-04-22,-68
-2.1491808227055436,-3.43,-2.86,-2.57,100.53954043139949,14400,2017-02-28,2017-10-02,-216
-2.0357583180853833,-3.58,-2.93,-2.6,4.977687888560166,86400,2017-08-16,2017-09-28,-43
-1.8611457793328163,-3.46,-2.88,-2.57,13.555125602781803,86400,2017-05-30,2017-09-23,-116
-1.9821061680028098,-3.51,-2.89,-2.58,7.077462158652023,86400,2017-07-16,2017-09-28,-74
-1.8944001568607314,-3.46,-2.88,-2.57,7.907908758727812,14400,2017-07-27,2017-08-24,-28
-3.7923394491417,-3.43,-2.86,-2.57,474.4564192336965,300,2017-04-05,2017-05-26,-51
-2.36894817807972,-3.43,-2.86,-2.57,99.39854808485859,1800,2017-07-23,2017-08-14,-22
-2.6445357255593906,-3.43,-2.86,-2.57,750.2821268272735,900,2017-05-11,2017-09-30,-142
-2.3681071558044784,-3.44,-2.87,-2.57,31.139807974374115,14400,2017-05-03,2017-07-09,-67
-1.7036278600628032,-3.46,-2.88,-2.57,-10.453166490072947,86400,2017-04-14,2017-09-07,-146
-1.8971657794289045,-3.43,-2.86,-2.57,146.6166448288791,14400,2017-01-02,2017-09-14,-255
-1.3719665356854112,-3.46,-2.88,-2.57,6.132181180853592,14400,2017-09-11,2017-09-28,-17
-2.5967206765034807,-3.43,-2.86,-2.57,1541.5381151253334,300,2017-02-28,2017-04-24,-55
-2.110851294069763,-3.43,-2.86,-2.57,218.478984732851,7200,2017-01-02,2017-03-04,-61
-2.2019846367713787,-3.46,-2.88,-2.57,-10.83260478939036,14400,2017-08-15,2017-09-03,-19
-2.163475377562923,-3.46,-2.88,-2.57,13.444567193622142,86400,2017-03-13,2017-08-04,-144
-3.0670586143604934,-3.51,-2.89,-2.58,4.105741070227301,7200,2017-09-28,2017-10-03,-5
-3.4851006807696088,-3.43,-2.86,-2.57,657.076778562191,300,2017-05-22,2017-07-14,-53
-2.0335911902989183,-3.46,-2.88,-2.57,14.138570576189716,14400,2017-09-08,2017-10-04,-26
-3.0748418105720297,-3.43,-2.86,-2.57,715.3430444276031,300,2017-08-01,2017-09-21,-51
-0.8932121401748718,-3.43,-2.86,-2.57,48.16857849808906,7200,2017-01-22,2017-03-17,-54
-2.322695189711892,-3.51,-2.89,-2.58,4.669302507402327,14400,2017-07-13,2017-07-24,-11
-1.433239181051995,-3.46,-2.88,-2.57,19.47014093495765,86400,2017-01-19,2017-05-18,-119
-3.262929358626504,-3.43,-2.86,-2.57,112.95765047450004,900,2017-08-21,2017-09-17,-27
-2.044414665414626,-3.43,-2.86,-2.57,205.0807442411421,7200,2017-03-14,2017-09-08,-178
-1.0925867077280726,-3.44,-2.87,-2.57,-8.355949842316932,14400,2017-01-28,2017-03-16,-47
-2.546370504138403,-3.43,-2.86,-2.57,75.94936665226028,7200,2017-03-08,2017-06-17,-101
-2.4635096204355875,-3.43,-2.86,-2.57,516.5149726971996,900,2017-02-23,2017-04-18,-54
-2.588770211172133,-3.43,-2.86,-2.57,742.1555310945196,900,2017-05-13,2017-09-27,-137
-3.0605963962161673,-3.43,-2.86,-2.57,336.91133955520644,900,2017-04-10,2017-07-07,-88
-2.546907486088098,-3.75,-3,-2.63,0.7280596142676415,86400,2017-09-27,2017-10-03,-6
-1.7160328726798488,-3.46,-2.88,-2.57,-12.267026037952315,86400,2017-05-07,2017-09-06,-122
-3.3491823879641927,-3.43,-2.86,-2.57,52.61305149320051,300,2017-09-20,2017-09-23,-3
-3.1594069638118536,-3.43,-2.86,-2.57,692.5118038448935,300,2017-05-28,2017-07-22,-55
-2.3677839829359764,-3.46,-2.88,-2.57,10.227660171263661,86400,2017-06-19,2017-10-04,-107
-3.2945982701537377,-3.43,-2.86,-2.57,1482.000325570998,300,2017-01-09,2017-05-17,-128
-1.7164773985362702,-3.46,-2.88,-2.57,11.100796750247378,86400,2017-02-22,2017-08-23,-182
