time_resolution,quote_currency,cointegration_test,adf_threshold,distance_threshold,train_window,test_window,model_type,spread_type,rolling_window,signal_logic,signal_scaled_enter,signal_discrete_enter,signal_discrete_exit,signal_stop,signal_reenter,signal_reenter_threshold,pair_allocation,pair_allocation_scaling,overall_return
300,BTC,eg,-3.35,0.24,20d 0H 0M 0S,42d 0H 0M 0S,log,rolling,5760,scaled,3,1.8,0.7000000000000001,5.9,FALSE,1.8,weighted,1.85,1.296598149460719
300,BTC,eg,-2.45,0.09,51d 0H 0M 0S,19d 0H 0M 0S,raw,rolling,14112,scaled,4,1.6,0.8,5.15,TRUE,0.15000000000000002,scaled,1.75,1.2965635000017874
300,BTC,distance,-2.15,0.2,46d 0H 0M 0S,33d 0H 0M 0S,raw,rolling,12672,scaled,2,2.6,0.45,4.7,TRUE,0.30000000000000004,weighted,1.8,1.2959741107878633
300,BTC,distance,-2,0.31,33d 0H 0M 0S,30d 0H 0M 0S,raw,rolling,4896,scaled,4,1.2,1,5.35,FALSE,1.6500000000000001,weighted,1.85,1.293457449074678
300,BTC,distance,-3.7,0.33,55d 0H 0M 0S,56d 0H 0M 0S,raw,rolling,11808,scaled,2,1.9,0.45,4,TRUE,0.35000000000000003,weighted,1.55,1.283159134004587
300,BTC,eg,-3.3,0.24,16d 0H 0M 0S,34d 0H 0M 0S,log,rolling,1152,scaled,2,1.9,0.9,3.9,FALSE,1.2000000000000002,equal,1.8,1.2789752002512056
300,BTC,eg,-2.25,0.33999999999999997,42d 0H 0M 0S,51d 0H 0M 0S,log,rolling,12096,scaled,4,1,0,4.95,TRUE,1.55,weighted,1.75,1.2695564156276091
300,USDT,distance,-2.25,0.05,14d 0H 0M 0S,57d 0H 0M 0S,log,rolling,4032,scaled,3,2.05,0.8500000000000001,3.2,FALSE,1.4000000000000001,weighted,1.65,1.2689758901539696
300,USDT,distance,-2.45,0.19,18d 0H 0M 0S,45d 0H 0M 0S,log,rolling,5184,scaled,3,1.5,0.30000000000000004,3.5,FALSE,1.2000000000000002,scaled,1.05,1.2632814985212724
300,BTC,eg,-2.8,0.26,43d 0H 0M 0S,33d 0H 0M 0S,raw,rolling,12384,scaled,3,1.05,0.15000000000000002,6.1,TRUE,0.7000000000000001,weighted,1.3,1.2489732879555666
300,USDT,eg,-3.75,0.21000000000000002,4d 0H 0M 0S,53d 0H 0M 0S,raw,rolling,1152,scaled,4,1.6,0.8500000000000001,3.15,FALSE,1.5,scaled,1.5,1.223014596308707
300,BTC,eg,-2.8,0.08,9d 0H 0M 0S,50d 0H 0M 0S,raw,rolling,2592,scaled,2,1.5,0.30000000000000004,5.25,FALSE,1.55,equal,1.9500000000000002,1.2110738644850676
300,BTC,distance,-2.6,0.28,29d 0H 0M 0S,9d 0H 0M 0S,raw,rolling,6912,scaled,3,1.25,0.05,4.5,FALSE,1.05,weighted,1.35,1.2083445393366867
300,BTC,distance,-3.6500000000000004,0.39,51d 0H 0M 0S,56d 0H 0M 0S,raw,rolling,14688,scaled,2,2.85,0.75,3.2,FALSE,0.2,weighted,1.25,1.1948833586754366
300,BTC,eg,-2.15,0.12000000000000001,37d 0H 0M 0S,30d 0H 0M 0S,raw,rolling,10656,scaled,4,2.85,0.1,3.5,FALSE,1.1500000000000001,weighted,1,1.1921568824648343
300,BTC,eg,-3.55,0.05,38d 0H 0M 0S,50d 0H 0M 0S,raw,rolling,8352,scaled,3,1.5,0.1,3,FALSE,0.9500000000000001,scaled,1.35,1.1873961670311102
300,BTC,eg,-3.45,0.22000000000000003,52d 0H 0M 0S,33d 0H 0M 0S,log,rolling,14976,scaled,4,1.1,0.05,3.05,FALSE,0.30000000000000004,scaled,1.1,1.1773647952956208
300,BTC,eg,-3.6,0.33,58d 0H 0M 0S,42d 0H 0M 0S,raw,rolling,576,scaled,2,1,0.35000000000000003,3.45,FALSE,0.05,equal,1.15,1.174473075507515
300,BTC,eg,-2.1,0.29,10d 0H 0M 0S,33d 0H 0M 0S,log,rolling,2880,scaled,2,1.3,0.45,3.4,FALSE,0.2,weighted,1.65,1.160748078533435
300,BTC,eg,-2.1,0.05,28d 0H 0M 0S,38d 0H 0M 0S,raw,rolling,2880,scaled,4,1.8,0.15000000000000002,4.9,FALSE,0.65,scaled,1.55,1.1568973008509078
300,BTC,distance,-3.8,0.37,35d 0H 0M 0S,60d 0H 0M 0S,log,rolling,1440,scaled,3,1.9500000000000002,0.1,3.45,FALSE,0.9500000000000001,weighted,1.4,1.1561966445265328
300,BTC,distance,-2.35,0.2,47d 0H 0M 0S,23d 0H 0M 0S,raw,rolling,11808,scaled,3,1.7000000000000002,0.45,6.550000000000001,TRUE,1.1,weighted,1.05,1.1482292456010634
300,USDT,distance,-3.5,0.07,41d 0H 0M 0S,27d 0H 0M 0S,log,rolling,1152,scaled,2,2.85,0,3.2,FALSE,1.55,equal,1.55,1.1294353405082729
300,BTC,distance,-3.8,0.21000000000000002,41d 0H 0M 0S,60d 0H 0M 0S,raw,rolling,11808,scaled,3,1.05,1,4.8,FALSE,0.35000000000000003,equal,1.2,1.1260879617187518
300,BTC,eg,-2.1,0.38,46d 0H 0M 0S,26d 0H 0M 0S,raw,rolling,13248,scaled,2,1.6,0.8,3.85,FALSE,1.05,weighted,1.25,1.1241646571301585
300,BTC,eg,-2.5,0.22999999999999998,49d 0H 0M 0S,57d 0H 0M 0S,raw,rolling,14112,scaled,4,1,0.7000000000000001,4.7,FALSE,1.9500000000000002,equal,1.9500000000000002,1.1172375802538475
300,BTC,distance,-2.65,0.36,15d 0H 0M 0S,20d 0H 0M 0S,raw,rolling,4320,scaled,4,2.3,0.15000000000000002,3.7,FALSE,1.1500000000000001,weighted,1.3,1.1122002426972584
300,BTC,eg,-3.05,0.09,57d 0H 0M 0S,36d 0H 0M 0S,log,rolling,3456,scaled,4,2.1,0.30000000000000004,3.65,FALSE,1.1,equal,1.05,1.1121765608531433
300,BTC,eg,-2.85,0.05,37d 0H 0M 0S,56d 0H 0M 0S,log,rolling,10656,scaled,3,2.1,0.8,3.65,FALSE,0.9500000000000001,scaled,1.9,1.1058164835839592
