df_stat_mean,crit_value_1pct_mean,crit_value_5pct_mean,crit_value_10pct_mean,half_life_mean,df_stat_median,crit_value_1pct_median,crit_value_5pct_median,crit_value_10pct_median,half_life_median,time_resolution,start_date,end_date,length
-1.7363165814760693,-3.44,-2.87,-2.57,-3.2543143954756326,-1.8148908681411284,-3.44,-2.87,-2.57,15.605864367350563,14400,2017-04-09,2017-05-22,-43
-2.2195985256312336,-3.43,-2.86,-2.57,134.3911286523015,-2.3164590050212115,-3.43,-2.86,-2.57,87.23639859187833,900,2017-01-28,2017-02-16,-19
-2.908941489639968,-3.44,-2.87,-2.57,14.016158125343622,-2.781349872750643,-3.44,-2.87,-2.57,11.472592690772213,1800,2017-06-24,2017-07-02,-8
-1.9314488668756449,-3.46,-2.88,-2.57,16.601947007580847,-1.9348911474770718,-3.46,-2.88,-2.57,10.638070129864559,14400,2017-09-06,2017-10-05,-29
-2.530456570577342,-3.44,-2.87,-2.57,18.510342416557478,-2.6493104392990316,-3.44,-2.87,-2.57,12.057651296712823,7200,2017-05-14,2017-06-07,-24
-2.499804231302364,-3.43,-2.86,-2.57,139.94659948635257,-2.5108507927298263,-3.43,-2.86,-2.57,102.38937270470888,900,2017-01-24,2017-02-18,-25
-2.6978883551676587,-3.43,-2.86,-2.57,98.13210108910395,-2.6096949913715743,-3.43,-2.86,-2.57,82.50195909973476,900,2017-02-20,2017-03-18,-26
-1.8508152461167036,-3.46,-2.88,-2.57,-11.958049744309152,-2.0020393813790744,-3.46,-2.88,-2.57,8.268737220806855,7200,2017-01-18,2017-01-29,-11
-2.5598403021114784,-3.43,-2.86,-2.57,115.04038559291143,-2.5496853237836223,-3.43,-2.86,-2.57,94.0086237684126,900,2017-02-19,2017-03-14,-23
-2.852196838449919,-3.44,-2.87,-2.57,28.838744209951727,-2.7775198194595516,-3.44,-2.87,-2.57,17.3287398770116,7200,2017-01-11,2017-02-13,-33
-2.0357838979036225,-3.58,-2.93,-2.6,0.7244430965356435,-2.274460291954954,-3.58,-2.93,-2.6,4.043757258186041,86400,2017-06-27,2017-08-09,-43
-2.601458675160946,-3.43,-2.86,-2.57,38.85497044970582,-2.459171997074292,-3.43,-2.86,-2.57,27.332133909839754,7200,2017-05-09,2017-06-23,-45
-2.192916326435692,-3.75,-3,-2.63,3.6528619438969128,-2.0251704447484085,-3.75,-3,-2.63,1.7644547205617713,86400,2017-06-11,2017-06-29,-18
-2.3184788373494793,-3.58,-2.93,-2.6,3.9664284112368557,-2.308171595561339,-3.58,-2.93,-2.6,3.0315674029694337,86400,2017-07-01,2017-08-04,-34
-3.1629166539163966,-3.43,-2.86,-2.57,338.36246417392493,-3.157347561468219,-3.43,-2.86,-2.57,88.03627915087753,900,2017-02-13,2017-03-22,-37
-3.015841696206497,-3.43,-2.86,-2.57,709.4884186293895,-2.403044316891686,-3.43,-2.86,-2.57,528.4508318069755,300,2017-07-30,2017-09-17,-49
-3.433439230547733,-3.43,-2.86,-2.57,680.8085063202712,-3.3202287096759955,-3.43,-2.86,-2.57,321.13012972114717,300,2017-06-12,2017-08-01,-50
-2.0920165543907,-3.58,-2.93,-2.6,2.9900617051595075,-1.9760770831899146,-3.58,-2.93,-2.6,2.078846121524183,86400,2017-07-14,2017-08-12,-29
-2.260960218646717,-3.46,-2.88,-2.57,13.09944628458864,-2.20633989982506,-3.46,-2.88,-2.57,6.942188714619534,7200,2017-04-28,2017-05-07,-9
-2.7909616777523154,-3.43,-2.86,-2.57,2234.51776407671,-2.4943111703292953,-3.43,-2.86,-2.57,451.6878796289487,300,2017-01-29,2017-03-15,-45
-2.055512217757968,-3.58,-2.93,-2.6,5.615177172799928,-1.9978654160088434,-3.58,-2.93,-2.6,4.157464115355825,86400,2017-05-30,2017-07-18,-49
-2.2121056483764385,-3.46,-2.88,-2.57,20.01265258983857,-2.0352064587933603,-3.46,-2.88,-2.57,13.075315863942254,7200,2017-09-22,2017-11-05,-44
-3.102939374095343,-3.43,-2.86,-2.57,427.1614846039723,-2.92851180185995,-3.43,-2.86,-2.57,294.3633681545789,300,2017-03-18,2017-04-20,-33
-5.508596810976142,-3.43,-2.86,-2.57,9.394641990711168,-5.27740159776528,-3.43,-2.86,-2.57,8.237605627509225,300,2017-06-23,2017-06-27,-4
-2.401887156366978,-3.58,-2.93,-2.6,3.788284628471747,-2.4357266296226077,-3.58,-2.93,-2.6,2.85592213718952,86400,2017-06-06,2017-07-18,-42
-2.328302242900161,-3.44,-2.87,-2.57,18.500720617795455,-2.403825468891543,-3.44,-2.87,-2.57,13.13449104791205,7200,2017-08-11,2017-09-01,-21
-2.26053271801893,-3.58,-2.93,-2.6,3.650114847631887,-2.0049185364658886,-3.58,-2.93,-2.6,3.547554608788091,86400,2017-01-09,2017-02-19,-41
-2.690390883196795,-3.43,-2.86,-2.57,194.74308171260319,-2.674623806576109,-3.43,-2.86,-2.57,139.48515411877503,900,2017-09-03,2017-10-13,-40
-1.9770623040929713,-3.46,-2.88,-2.57,13.42185272112148,-1.8713283866781556,-3.46,-2.88,-2.57,8.83887185125738,14400,2017-08-02,2017-08-19,-17
-4.074494071501089,-3.43,-2.86,-2.57,36.5644809398893,-3.9680673768474932,-3.43,-2.86,-2.57,30.242817618702347,300,2017-05-23,2017-05-29,-6
-3.0665266693978745,-3.43,-2.86,-2.57,218.70627450502442,-3.01187312202686,-3.43,-2.86,-2.57,342.8632935280816,300,2017-01-31,2017-03-18,-46
-2.2811177967395975,-3.75,-3,-2.63,2.5851941734357116,-2.2376375254004364,-3.75,-3,-2.63,1.6321612624110269,86400,2017-05-16,2017-06-05,-20
-2.1020744499796575,-3.51,-2.89,-2.58,1.168204156936515,-2.0871478465528703,-3.51,-2.89,-2.58,3.6262286271471997,7200,2017-01-19,2017-01-25,-6
-3.041649376869892,-3.43,-2.86,-2.57,23.804524111606195,-3.0583948382125556,-3.43,-2.86,-2.57,16.742869852797668,900,2017-05-27,2017-06-04,-8
-2.0575482398765597,-3.58,-2.93,-2.6,27.172216047170533,-2.2460761543567047,-3.58,-2.93,-2.6,2.7141099671163182,86400,2017-05-01,2017-06-12,-42
-2.4269193691882123,-3.46,-2.88,-2.57,22.284877373611394,-2.4628451963101634,-3.46,-2.88,-2.57,13.383028839648812,14400,2017-07-07,2017-08-14,-38
-2.1047886228025425,-3.44,-2.87,-2.57,87.70184514134218,-2.0542994295097925,-3.44,-2.87,-2.57,30.196434871342987,7200,2017-07-14,2017-08-24,-41
-3.4678129704743443,-3.43,-2.86,-2.57,221.21354025468185,-3.5209094187471455,-3.43,-2.86,-2.57,116.25282265417741,300,2017-06-15,2017-07-06,-21
-2.6338667424091575,-3.43,-2.86,-2.57,61.64943551552748,-2.671040596008799,-3.43,-2.86,-2.57,42.45532712504523,1800,2017-01-13,2017-02-05,-23
-1.7987167878938062,-3.75,-3,-2.63,1.653403905753017,-1.6563240538371544,-3.75,-3,-2.63,1.090652731874342,86400,2017-07-16,2017-07-27,-11
-2.917483012274258,-3.43,-2.86,-2.57,80.10524333820386,-2.901136216768121,-3.43,-2.86,-2.57,53.12090060057672,1800,2017-05-03,2017-06-01,-29
-2.072478214125015,-3.51,-2.89,-2.58,6.529575136901061,-2.353631589002057,-3.51,-2.89,-2.58,4.487846868738991,14400,2017-08-07,2017-08-17,-10
-2.708333871558032,-3.43,-2.86,-2.57,191.6994618204964,-2.6521131998090004,-3.43,-2.86,-2.57,134.49774702087097,900,2017-09-04,2017-10-21,-47
-2.5140916946497227,-3.46,-2.88,-2.57,17.167390987433365,-2.232405313366184,-3.46,-2.88,-2.57,12.987053802576536,7200,2017-08-21,2017-09-10,-20
-2.9289619651827774,-3.43,-2.86,-2.57,59.971230584646776,-2.8938915187274845,-3.43,-2.86,-2.57,43.934801785584384,1800,2017-08-31,2017-09-26,-26
-2.125043270126176,-3.46,-2.88,-2.57,18.441085975348674,-2.07931130285373,-3.46,-2.88,-2.57,14.851677691554382,7200,2017-01-01,2017-01-20,-19
-2.49937176888054,-3.44,-2.87,-2.57,18.955270333347713,-2.402267987738506,-3.44,-2.87,-2.57,16.35603608182106,7200,2017-06-14,2017-07-09,-25
-2.454179156661067,-3.46,-2.88,-2.57,7.269952021466638,-2.4197345195161315,-3.46,-2.88,-2.57,5.698599419720754,14400,2017-03-07,2017-03-24,-17
-2.9399791507280595,-3.43,-2.86,-2.57,226.97371466549222,-2.7568501560669403,-3.43,-2.86,-2.57,213.13647967620938,900,2017-08-14,2017-10-03,-50
-2.7574110924027706,-3.43,-2.86,-2.57,83.37836104754913,-2.943593726806877,-3.43,-2.86,-2.57,79.44817108062927,1800,2017-03-14,2017-05-02,-49
-1.5579261152091664,-3.58,-2.93,-2.6,3.937501609782978,-1.5727416052001595,-3.58,-2.93,-2.6,3.001111018047445,14400,2017-04-11,2017-04-16,-5
-1.8592109933655847,-3.58,-2.93,-2.6,3.09624666449739,-1.731942386300973,-3.58,-2.93,-2.6,2.4205356748280717,14400,2017-02-06,2017-02-11,-5
-2.5436690120206618,-3.43,-2.86,-2.57,-173.20182893137198,-2.368912509343689,-3.43,-2.86,-2.57,130.2690564896726,300,2017-02-13,2017-02-23,-10
-2.2418705295179873,-3.44,-2.87,-2.57,27.445737533168813,-2.166176089575835,-3.44,-2.87,-2.57,21.457969291095623,14400,2017-07-02,2017-08-21,-50
-2.9634704481224663,-3.43,-2.86,-2.57,108.35056522725378,-2.8430092282702746,-3.43,-2.86,-2.57,75.88941644219406,1800,2017-05-14,2017-06-27,-44
-2.344542806246189,-3.58,-2.93,-2.6,6.101209716418908,-1.9349379575575185,-3.58,-2.93,-2.6,2.8909666911747216,86400,2017-09-12,2017-10-11,-29
-2.2303210480504108,-3.43,-2.86,-2.57,284.9164851922657,-2.1157650618869366,-3.43,-2.86,-2.57,241.0453225387463,900,2017-03-04,2017-04-20,-47
-2.440257301036881,-3.46,-2.88,-2.57,16.48592269583651,-2.4683223087735344,-3.46,-2.88,-2.57,10.779313170808656,14400,2017-05-22,2017-06-23,-32
-1.9749783683329756,-3.58,-2.93,-2.6,5.157576997102668,-2.2130294846437533,-3.58,-2.93,-2.6,2.6943819563936477,86400,2017-03-22,2017-04-27,-36
-2.6055383580125957,-3.43,-2.86,-2.57,-504.32240928684945,-2.5926209607058244,-3.43,-2.86,-2.57,77.5330030121888,1800,2017-01-12,2017-02-23,-42
-3.4379482441241316,-3.43,-2.86,-2.57,502.4428601379129,-3.0261725500184675,-3.43,-2.86,-2.57,282.86969715981854,300,2017-04-26,2017-06-01,-36
-2.672645051932178,-3.43,-2.86,-2.57,55.86188124184563,-2.374553089024702,-3.43,-2.86,-2.57,44.05317486910398,1800,2017-09-08,2017-09-27,-19
-2.5184014823844034,-3.46,-2.88,-2.57,8.212568817545383,-2.6426738448008695,-3.46,-2.88,-2.57,5.996986641848022,14400,2017-03-02,2017-03-23,-21
-1.9097047956845257,-3.43,-2.86,-2.57,420.1109313895302,-2.0106707318070214,-3.43,-2.86,-2.57,64.74380423432547,1800,2017-03-10,2017-04-03,-24
-2.7671208254007458,-3.43,-2.86,-2.57,419.1228337903093,-2.974637249423888,-3.43,-2.86,-2.57,373.19615092173956,300,2017-02-15,2017-04-03,-47
-4.154192452727025,-3.43,-2.86,-2.57,15.794503818333101,-4.07868440581556,-3.43,-2.86,-2.57,10.75736922338621,300,2017-09-05,2017-09-08,-3
-2.4468294388786855,-3.43,-2.86,-2.57,172.6846905551276,-2.352054006450653,-3.43,-2.86,-2.57,127.59105744399731,1800,2017-05-29,2017-07-17,-49
-2.215934109755608,-3.46,-2.88,-2.57,15.487855629390825,-2.0788310189707055,-3.46,-2.88,-2.57,12.154421665737384,14400,2017-02-08,2017-03-09,-29
-3.045086072434322,-3.43,-2.86,-2.57,172.09986687089224,-2.971052366342213,-3.43,-2.86,-2.57,156.8472108328057,900,2017-08-19,2017-09-29,-41
-2.8332955562137783,-3.43,-2.86,-2.57,69.34430612351471,-2.9793478168320595,-3.43,-2.86,-2.57,37.36909769159513,1800,2017-05-24,2017-06-15,-22
-2.702537923117088,-3.43,-2.86,-2.57,83.95778512732508,-2.7095749204689388,-3.43,-2.86,-2.57,58.380092358953995,900,2017-04-04,2017-04-20,-16
-2.4322608844446103,-3.43,-2.86,-2.57,80.36196290831755,-2.99390952629627,-3.43,-2.86,-2.57,191.72177546740494,300,2017-03-03,2017-03-31,-28
-2.314202273511688,-3.58,-2.93,-2.6,3.6182625571337708,-2.207886033903103,-3.58,-2.93,-2.6,2.798543004508758,86400,2017-05-17,2017-06-28,-42
-3.1226456351705525,-3.43,-2.86,-2.57,87.66675804534947,-3.2268856413333884,-3.43,-2.86,-2.57,67.28659709433592,900,2017-04-02,2017-04-28,-26
-1.5205532475584016,-3.46,-2.88,-2.57,20.24482110715154,-1.507189154625805,-3.46,-2.88,-2.57,12.77288248753494,7200,2017-02-12,2017-02-22,-10
-2.5180484741992903,-3.46,-2.88,-2.57,18.15394933715722,-2.4603466297459073,-3.46,-2.88,-2.57,12.19464058458098,7200,2017-04-27,2017-05-17,-20
-1.6503111702344586,-3.58,-2.93,-2.6,5.835843784228103,-1.6075360820376967,-3.58,-2.93,-2.6,3.181900221716326,86400,2017-09-08,2017-10-03,-25
-2.0095399964005227,-3.44,-2.87,-2.57,89.24652722652206,-2.0569639001092748,-3.44,-2.87,-2.57,33.36141612482154,7200,2017-06-27,2017-08-07,-41
-2.7769331162592494,-3.43,-2.86,-2.57,72.13781153904061,-2.7560703181281143,-3.43,-2.86,-2.57,68.38245562969826,900,2017-04-17,2017-05-07,-20
-5.475314088935354,-3.75,-3,-2.63,0.5637640475148915,-1.7283329570748216,-3.75,-3,-2.63,0.6015178926240288,86400,2017-09-30,2017-10-05,-5
-2.102069124551031,-3.58,-2.93,-2.6,3.3348347924891306,-2.115227681910371,-3.58,-2.93,-2.6,2.8872712170715955,86400,2017-02-16,2017-03-30,-42
-2.6588520037984344,-3.43,-2.86,-2.57,112.25923996264278,-2.7157541934403597,-3.43,-2.86,-2.57,90.37146220486042,1800,2017-08-31,2017-10-08,-38
-2.861809776556207,-3.43,-2.86,-2.57,417.2785279052732,-2.9372687503489425,-3.43,-2.86,-2.57,85.39474607181134,1800,2017-01-03,2017-02-22,-50
-2.3235463326669414,-3.46,-2.88,-2.57,9.018968977974637,-2.2367954705517765,-3.46,-2.88,-2.57,6.86632389765578,7200,2017-07-14,2017-07-24,-10
-2.147594417187133,-3.44,-2.87,-2.57,131.4611615776597,-2.2087357128701095,-3.44,-2.87,-2.57,14.067241244380348,14400,2017-04-01,2017-05-18,-47
-1.974331745057447,-3.46,-2.88,-2.57,15.904182045661509,-1.9539002009185824,-3.46,-2.88,-2.57,11.680143452078987,14400,2017-02-14,2017-03-15,-29
-1.9526832722689107,-3.51,-2.89,-2.58,8.620076814466069,-1.9659249066758182,-3.51,-2.89,-2.58,7.127440730373742,14400,2017-02-12,2017-02-26,-14
-1.60121632341359,-3.75,-3,-2.63,1.3669523503486631,-1.5873099608799808,-3.75,-3,-2.63,0.9681089868469668,86400,2017-06-22,2017-07-01,-9
-2.186126656519671,-3.75,-3,-2.63,2.7080855338088146,-2.191623774298116,-3.75,-3,-2.63,1.6485051923504321,86400,2017-05-14,2017-06-04,-21
-2.1500674046145725,-3.46,-2.88,-2.57,17.271013071596066,-2.1176667423918523,-3.46,-2.88,-2.57,9.975882604819219,14400,2017-04-15,2017-05-13,-28
-1.5157375095724708,-3.46,-2.88,-2.57,12.331416258360115,-1.8353751488574586,-3.46,-2.88,-2.57,14.478310172490561,14400,2017-01-24,2017-02-28,-35
-2.8250488606591704,-3.44,-2.87,-2.57,7.4772695287743955,-2.8621799315241288,-3.44,-2.87,-2.57,14.523823931135569,1800,2017-01-25,2017-02-03,-9
-1.6478421346981367,-3.58,-2.93,-2.6,5.241680416807362,-1.668072667996106,-3.58,-2.93,-2.6,4.338065977371431,86400,2017-03-05,2017-04-09,-35
-2.102437431598115,-3.58,-2.93,-2.6,4.084141102019623,-1.9850445956993175,-3.58,-2.93,-2.6,3.620166138037345,86400,2017-08-18,2017-10-03,-46
-2.1561640776809377,-3.46,-2.88,-2.57,14.988402121076115,-2.141610534365026,-3.46,-2.88,-2.57,9.216978894632943,14400,2017-09-16,2017-10-22,-36
-2.8971733382420326,-3.43,-2.86,-2.57,109.73690355189335,-2.7910354501597747,-3.43,-2.86,-2.57,70.43809879370696,300,2017-08-02,2017-08-10,-8
-2.834032042993419,-3.43,-2.86,-2.57,86.17656246983383,-2.6544422507436396,-3.43,-2.86,-2.57,61.420871365518835,1800,2017-04-05,2017-05-12,-37
-2.4500474471470075,-3.51,-2.89,-2.58,6.946683515422286,-2.39383554633043,-3.51,-2.89,-2.58,5.490600874077627,14400,2017-09-25,2017-11-10,-46
-1.2246911759791097,-3.46,-2.88,-2.57,47.08341860028382,-1.4176024828829359,-3.46,-2.88,-2.57,21.693669395898333,14400,2017-01-19,2017-03-01,-41
-1.9496677337680797,-3.46,-2.88,-2.57,18.927510176312317,-1.951488323911951,-3.46,-2.88,-2.57,11.737722414689241,14400,2017-09-07,2017-10-25,-48
-2.3945409685607864,-3.44,-2.87,-2.57,27.401070666798798,-2.4680184356734483,-3.44,-2.87,-2.57,19.043523943427985,7200,2017-03-29,2017-04-26,-28
-2.5137630466416745,-3.43,-2.86,-2.57,206.7735779721574,-2.417925132832195,-3.43,-2.86,-2.57,164.7757326569598,900,2017-09-06,2017-10-17,-41
-2.8548539548957828,-3.43,-2.86,-2.57,233.48402895528838,-2.709145069589037,-3.43,-2.86,-2.57,143.54426970002885,300,2017-09-21,2017-10-23,-32
-1.9871911377765832,-3.51,-2.89,-2.58,11.639305230003664,-1.931010877702759,-3.51,-2.89,-2.58,7.265839980771949,14400,2017-09-22,2017-10-19,-27
-3.785898080230814,-3.43,-2.86,-2.57,76.38409241875962,-3.823961464136537,-3.43,-2.86,-2.57,53.787662130019264,300,2017-05-26,2017-06-06,-11
-2.6554188033176906,-3.43,-2.86,-2.57,179.91267560900127,-2.520400891887195,-3.43,-2.86,-2.57,135.12485650116014,900,2017-09-08,2017-10-28,-50
-1.6083476228430404,-3.58,-2.93,-2.6,-10.094714115576863,-1.7831634999599815,-3.58,-2.93,-2.6,3.690825801140629,86400,2017-02-27,2017-04-06,-38
-2.3427121583588635,-3.44,-2.87,-2.57,23.24947471638589,-2.1620418685822833,-3.44,-2.87,-2.57,16.216921569614627,7200,2017-04-22,2017-05-16,-24
-1.8712613669812346,-3.75,-3,-2.63,2.057914148625375,-1.9199563764057328,-3.75,-3,-2.63,2.046368027920824,86400,2017-03-08,2017-03-30,-22
-1.4698741788128833,-3.75,-3,-2.63,5.705533334631453,-1.6342205633221893,-3.75,-3,-2.63,1.5036831676707105,14400,2017-08-06,2017-08-09,-3
-2.644640302313243,-3.43,-2.86,-2.57,21.474443848189956,-2.73850621837709,-3.43,-2.86,-2.57,18.765333140322845,7200,2017-02-06,2017-03-25,-47
-2.5231347685671746,-3.43,-2.86,-2.57,108.56947446738837,-2.2569855753912984,-3.43,-2.86,-2.57,98.83842464014754,1800,2017-07-15,2017-08-22,-38
-2.8332786392505063,-3.43,-2.86,-2.57,1183.5092321567518,-2.991178944454864,-3.43,-2.86,-2.57,432.4824597097784,300,2017-02-23,2017-04-09,-45
-3.481184856549244,-3.43,-2.86,-2.57,619.8367478327864,-3.3623966004857917,-3.43,-2.86,-2.57,308.4909252589737,300,2017-06-12,2017-07-31,-49
-2.4719314346887886,-3.44,-2.87,-2.57,32.567935186845794,-2.411015045889576,-3.44,-2.87,-2.57,23.742522576014807,7200,2017-08-28,2017-10-06,-39
-2.3653733606586718,-3.44,-2.87,-2.57,42.407740594787136,-2.289121483637587,-3.44,-2.87,-2.57,30.783649139476864,7200,2017-08-09,2017-09-18,-40
-2.1380713551343318,-3.58,-2.93,-2.6,1.031645398116406,-2.3833903437858828,-3.58,-2.93,-2.6,2.4462353542057995,86400,2017-02-03,2017-03-20,-45
-3.0620122975955337,-3.43,-2.86,-2.57,400.4358633362527,-2.8699035271885998,-3.43,-2.86,-2.57,242.8136842369011,300,2017-04-24,2017-05-21,-27
-2.910107215922641,-3.43,-2.86,-2.57,175.42182531525796,-2.792049045336433,-3.43,-2.86,-2.57,105.73108977848267,900,2017-05-17,2017-06-21,-35
-3.68202643898924,-3.43,-2.86,-2.57,356.94788391366905,-3.252209519641427,-3.43,-2.86,-2.57,233.71479352485193,300,2017-06-15,2017-07-22,-37
-2.2013416438579236,-3.46,-2.88,-2.57,15.483063884732289,-2.1284607146868697,-3.46,-2.88,-2.57,11.765858343992331,14400,2017-07-03,2017-08-02,-30
-2.4371679457264634,-3.44,-2.87,-2.57,22.545690466701096,-2.275131132554633,-3.44,-2.87,-2.57,21.98396817885569,1800,2017-07-12,2017-07-20,-8
-2.557966299155294,-3.44,-2.87,-2.57,15.528373894897591,-2.4231251835620147,-3.44,-2.87,-2.57,11.035476352760773,1800,2017-03-05,2017-03-11,-6
-2.6450114746036704,-3.43,-2.86,-2.57,-20.010529318849017,-2.7099620260692268,-3.43,-2.86,-2.57,74.86265886803811,1800,2017-07-08,2017-08-17,-40
-2.874618215286098,-3.43,-2.86,-2.57,177.62108220446962,-2.7544154992029517,-3.43,-2.86,-2.57,114.01920761393347,900,2017-05-16,2017-06-22,-37
-3.0238026230072386,-3.43,-2.86,-2.57,92.89886698361586,-2.802174672262494,-3.43,-2.86,-2.57,74.4573649263092,900,2017-05-06,2017-05-30,-24
-2.1484028834218787,-3.58,-2.93,-2.6,2.182578233025925,-2.1101520382916172,-3.58,-2.93,-2.6,3.422451330868971,86400,2017-04-22,2017-06-05,-44
-3.43428049629126,-3.43,-2.86,-2.57,173.85601182920715,-2.9683639413099376,-3.43,-2.86,-2.57,159.13953044935243,300,2017-04-29,2017-05-15,-16
-2.262032271089847,-3.58,-2.93,-2.6,-6.949810513562838,-2.359839185066563,-3.58,-2.93,-2.6,2.3536666420722563,86400,2017-03-26,2017-05-04,-39
-2.0222059827012138,-3.43,-2.86,-2.57,31.54754152056896,-2.280889449435719,-3.43,-2.86,-2.57,34.93326223918896,900,2017-06-24,2017-07-05,-11
-2.037572524205368,-3.46,-2.88,-2.57,19.812084038319867,-1.9249537541500996,-3.46,-2.88,-2.57,12.948794393750163,1800,2017-08-16,2017-08-20,-4
-3.3884946171793624,-3.43,-2.86,-2.57,163.3217027759865,-3.146885328385321,-3.43,-2.86,-2.57,117.15781669435191,900,2017-04-03,2017-05-18,-45
-3.5795119964814424,-3.43,-2.86,-2.57,589.9862272340707,-3.527500674610992,-3.43,-2.86,-2.57,288.46505619585014,300,2017-05-22,2017-07-07,-46
-2.0566117839964484,-3.46,-2.88,-2.57,21.0443014113089,-2.1348384115790777,-3.46,-2.88,-2.57,10.879076406106403,14400,2017-09-03,2017-10-09,-36
-2.120870061700158,-3.46,-2.88,-2.57,10.066470945233775,-2.0863004473946867,-3.46,-2.88,-2.57,7.209306297482774,7200,2017-08-19,2017-08-28,-9
-4.04128960455133,-3.43,-2.86,-2.57,19.250050662485982,-3.8840761866174276,-3.43,-2.86,-2.57,13.78235880626221,300,2017-05-27,2017-05-30,-3
-1.9892648329726597,-3.75,-3,-2.63,1.0246547825315802,-2.0215174839735246,-3.75,-3,-2.63,1.1951504544385645,86400,2017-04-03,2017-04-13,-10
-3.094856850644675,-3.43,-2.86,-2.57,1229.0443133864273,-3.0695614448153385,-3.43,-2.86,-2.57,416.75017536612916,300,2017-07-02,2017-08-19,-48
-2.7084646661424476,-3.43,-2.86,-2.57,68.67621068484588,-2.62802071086108,-3.43,-2.86,-2.57,58.12728374004147,900,2017-05-17,2017-06-01,-15
-2.9935608552881043,-3.43,-2.86,-2.57,73.56497405980866,-2.803077509333069,-3.43,-2.86,-2.57,56.772341448336206,900,2017-02-26,2017-03-19,-21
-1.8233766485360319,-3.44,-2.87,-2.57,-6.949182854973354,-1.95372498962013,-3.44,-2.87,-2.57,22.782021089527042,7200,2017-02-05,2017-03-16,-39
-2.2289223241027263,-3.46,-2.88,-2.57,9.280372103723263,-2.22412862464048,-3.46,-2.88,-2.57,7.925843600174908,7200,2017-08-18,2017-08-29,-11
-2.874199717085836,-3.43,-2.86,-2.57,579.7073850864551,-2.5561178139126923,-3.43,-2.86,-2.57,374.9354155701678,300,2017-08-02,2017-09-04,-33
-3.2283687389006146,-3.44,-2.87,-2.57,22.29593644768777,-3.405824199041593,-3.44,-2.87,-2.57,11.645299143205627,1800,2017-08-09,2017-08-19,-10
-2.2875666671876544,-3.75,-3,-2.63,2.008825265401216,-2.132780312405705,-3.75,-3,-2.63,1.8054962692334007,86400,2017-03-08,2017-03-29,-21
-3.0119041848151555,-3.43,-2.86,-2.57,135.71495040828248,-2.9555546311994316,-3.43,-2.86,-2.57,114.37090627728767,300,2017-04-06,2017-04-18,-12
-3.0232185465561474,-3.43,-2.86,-2.57,26.275713764084003,-2.989197949069322,-3.43,-2.86,-2.57,19.712937490113973,1800,2017-05-27,2017-06-10,-14
-2.395839343610454,-3.43,-2.86,-2.57,76.40089467664191,-2.3770177136357535,-3.43,-2.86,-2.57,47.083867867531104,1800,2017-09-19,2017-10-18,-29
-1.933156013248082,-3.58,-2.93,-2.6,8.30391685109386,-1.916945215565928,-3.58,-2.93,-2.6,3.155934369431394,86400,2017-01-10,2017-02-18,-39
-2.234378057400774,-3.43,-2.86,-2.57,136.54799807285906,-2.407302206861911,-3.43,-2.86,-2.57,141.59431431952225,900,2017-07-19,2017-08-27,-39
-3.476954842806452,-3.43,-2.86,-2.57,244.1533550629684,-3.385972927644115,-3.43,-2.86,-2.57,92.46356308494802,300,2017-08-01,2017-08-16,-15
-2.1649721299740405,-3.58,-2.93,-2.6,3.543926565615189,-1.9867857355029988,-3.58,-2.93,-2.6,2.75764783777229,14400,2017-02-25,2017-03-04,-7
-1.9086756527474376,-3.51,-2.89,-2.58,6.273159184859206,-1.9414903766399747,-3.51,-2.89,-2.58,4.3738399120405305,14400,2017-07-27,2017-08-05,-9
-3.656079007708559,-3.43,-2.86,-2.57,319.4460033333286,-3.678225832386514,-3.43,-2.86,-2.57,161.9950083073793,300,2017-05-17,2017-06-12,-26
-2.7606320488775227,-3.43,-2.86,-2.57,189.84237121088893,-2.763402158214937,-3.43,-2.86,-2.57,155.66430083525182,300,2017-05-08,2017-05-24,-16
-3.1723359809566336,-3.43,-2.86,-2.57,266.5157300687753,-3.166793180651444,-3.43,-2.86,-2.57,180.1178064652286,300,2017-09-15,2017-10-28,-43
-2.8040704134662295,-3.44,-2.87,-2.57,26.2320809495056,-2.6732863660974866,-3.44,-2.87,-2.57,17.939474576575137,1800,2017-09-13,2017-09-22,-9
-2.0490899329690135,-3.51,-2.89,-2.58,11.336103436349656,-2.0257846458451483,-3.51,-2.89,-2.58,4.818339882307502,14400,2017-01-18,2017-01-28,-10
-1.816038670620389,-3.75,-3,-2.63,3.528549971496208,-1.806746273967555,-3.75,-3,-2.63,2.4836157011485276,86400,2017-09-18,2017-10-11,-23
-2.841485394751291,-3.43,-2.86,-2.57,95.10253008055795,-2.666962195998634,-3.43,-2.86,-2.57,74.63322676336918,1800,2017-07-09,2017-08-19,-41
-3.3449811857357608,-3.43,-2.86,-2.57,132.72349128005848,-3.1057638585881095,-3.43,-2.86,-2.57,85.59762425691463,300,2017-01-20,2017-02-03,-14
-2.086347538642577,-3.58,-2.93,-2.6,4.9185366668794686,-2.0768089736704445,-3.58,-2.93,-2.6,3.4440109255711935,86400,2017-08-18,2017-09-29,-42
-2.3455055024733356,-3.46,-2.88,-2.57,11.836926020051123,-2.4631484518454307,-3.46,-2.88,-2.57,6.54463743573919,14400,2017-05-18,2017-06-11,-24
